objectId,inSize,totalTime,generated
o71267,3799,119,True
o11667,3799,112,True
o87934,3802,113,True
o25771,3803,117,True
o48519,3805,126,True
o27651,3805,120,True
o42994,3806,117,True
o67666,3807,115,True
o29393,3810,120,True
o57757,3812,121,True
o82667,3825,127,True
o73025,3829,127,True
o58455,3834,116,False
o73914,3837,119,True
o30761,3837,117,True
o58839,3843,118,True
o48280,3848,120,True
o6766,3856,116,True
o3923,3862,122,True
o68694,3864,121,True
o9932,3870,158,True
o60319,3870,60007,False
o41710,3873,138,True
o77699,3876,124,False
o67024,3877,119,True
o83283,3879,125,True
o82370,3879,125,True
o6212,3879,137,True
o30309,3881,123,True
o74444,3892,118,True
o49812,3894,120,True
o29989,3895,120,True
o81600,3899,122,True
o67465,3900,123,True
o3914,3909,115,True
o11684,3909,141,True
o9840,3910,116,True
o12175,3911,117,True
o102,3911,118,True
o9796,3915,119,True
o8453,3915,118,True
o85090,3916,115,True
o32026,3916,114,True
o46411,3917,114,True
o31090,3918,128,True
o74553,3919,119,True
o33692,3919,116,True
o61592,3924,124,True
o82259,3927,121,True
o42216,3927,117,True
o41229,3928,115,True
o7322,3931,116,True
o7288,3931,116,True
o9766,3936,118,True
o41538,3936,116,True
o53100,3938,154,True
o90762,3944,115,True
o82337,3944,114,True
o63158,3945,116,True
o27216,3949,112,True
o68294,3952,114,True
o68600,3955,116,True
o227,3955,115,True
o33932,3956,116,True
o58776,3958,118,True
o43991,3958,114,True
o41562,3960,115,True
o61532,3961,114,True
o7200,3965,124,True
o90806,3967,115,True
o52959,3967,115,False
o54553,3977,116,True
o42029,3981,118,True
o42289,3982,115,True
o30308,3991,113,True
o39522,3992,115,True
o65544,3994,112,True
o59186,4000,118,True
o37086,4005,113,True
o41509,4007,120,True
o19068,4008,118,True
o41336,4009,116,True
o9903,4011,117,True
o43986,4011,111,True
o14633,4013,113,True
o30959,4015,113,True
o71310,4016,117,True
o90954,4017,122,True
o52957,4017,114,False
o48073,4018,133,True
o61619,4021,115,True
o41462,4021,115,True
o5221,4026,113,True
o31136,4027,114,True
o69220,4029,116,True
o25731,4039,115,True
o79016,4040,113,True
o61588,4042,117,True
o50007,4043,126,True
o34851,4045,126,True
o61635,4050,118,True
o37788,4050,114,True
o82669,4051,125,True
o36075,4052,118,True
o54973,4053,114,True
o61777,4055,126,True
o81601,4060,114,True
o79458,4061,113,True
o60173,4061,125,True
o31282,4069,118,True
o41328,4072,124,True
o33696,4073,117,False
o9358,4074,113,False
o72197,4076,123,True
o41351,4077,116,True
o80822,4078,113,True
o90805,4080,116,True
o90127,4081,110,True
o5235,4081,114,True
o30518,4083,111,True
o77307,4087,112,True
o60974,4087,117,True
o4838,4093,163,True
o71826,4095,115,True
o61614,4095,125,True
o5798,4102,115,True
o28130,4103,112,True
o82331,4106,114,True
o11975,4106,116,True
o12279,4109,113,True
o55337,4115,116,True
o32648,4119,113,True
o59694,4127,115,True
o1332,4128,116,False
o65452,4131,114,True
o41228,4136,115,True
o4841,4140,123,True
o32592,4141,115,True
o26257,4143,121,True
o85211,4145,115,True
o16047,4146,117,True
o12289,4153,121,True
o31352,4154,116,True
o41471,4157,116,True
o64720,4158,114,False
o65426,4159,113,True
o12288,4159,116,True
o6769,4162,116,True
o61580,4165,114,True
o78458,4167,124,True
o83131,4169,123,True
o9969,4173,116,True
o52962,4174,116,False
o4266,4175,115,True
o41227,4178,117,True
o39075,4181,115,True
o37060,4182,120,True
o41074,4185,115,True
o73024,4187,119,True
o50672,4190,121,False
o17941,4195,118,True
o5265,4200,114,True
o57217,4205,113,True
o41380,4210,116,True
o52960,4217,116,False
o52953,4217,116,False
o42985,4219,114,True
o9822,4220,186,True
o82346,4222,116,True
o42889,4222,118,True
o82372,4228,128,True
o82710,4235,116,True
o31244,4235,115,True
o19154,4238,115,True
o30506,4239,114,True
o60976,4243,124,True
o23177,4252,119,True
o90739,4253,113,True
o36591,4257,119,True
o21115,4259,148,True
o69885,4260,117,True
o5225,4263,114,True
o9770,4264,134,True
o8448,4265,121,True
o22582,4265,123,False
o70914,4267,122,True
o53694,4267,117,True
o33011,4267,118,False
o90711,4268,114,True
o17400,4271,116,True
o41804,4272,113,False
o9890,4276,115,False
o32662,4277,124,False
o32011,4281,114,True
o47749,4291,119,True
o80668,4295,126,True
o90823,4301,114,True
o30877,4302,113,True
o82339,4304,114,True
o20258,4305,117,True
o12346,4305,124,True
o90620,4307,113,True
o12603,4307,124,True
o46423,4310,113,True
o39217,4311,114,True
o6377,4316,113,True
o55351,4319,115,True
o53109,4329,117,True
o6226,4330,113,True
o78014,4333,115,True
o39420,4334,114,True
o27019,4334,115,True
o13189,4337,127,True
o41198,4339,113,True
o58852,4341,114,True
o36008,4342,115,True
o69971,4346,115,True
o73955,4350,124,True
o9860,4353,117,True
o25401,4355,113,True
o70306,4357,115,True
o63608,4358,116,True
o28953,4358,117,True
o81602,4362,119,True
o41508,4362,116,True
o69837,4367,118,True
o54993,4369,112,True
o50673,4371,115,False
o84154,4373,119,True
o30027,4373,115,True
o68416,4374,112,True
o32436,4377,126,True
o5356,4381,124,True
o3385,4385,119,True
o30467,4386,124,True
o82369,4387,126,True
o29932,4391,116,True
o82347,4392,118,True
o6222,4394,115,True
o3924,4402,123,True
o73952,4403,112,True
o8475,4404,117,True
o9360,4407,114,False
o73913,4409,112,True
o8383,4420,116,True
o38735,4425,120,True
o72213,4431,115,True
o15178,4442,126,True
o41346,4444,120,True
o37682,4447,118,True
o62959,4465,118,True
o5326,4466,115,True
o5394,4467,117,True
o41810,4474,120,True
o13112,4476,119,True
o82974,4479,116,True
o90905,4483,127,True
o22581,4487,122,False
o50005,4494,117,True
o40395,4497,118,True
o72199,4498,112,True
o17540,4499,112,True
o13692,4500,125,True
o77712,4507,122,True
o41378,4507,122,True
o33963,4509,118,True
o90740,4510,115,True
o12623,4511,125,True
o41459,4516,117,True
o30699,4516,114,True
o48487,4520,128,True
o55696,4525,118,True
o66152,4530,121,True
o83151,4532,118,False
o90904,4539,117,True
o53606,4542,112,True
o82253,4548,114,True
o61584,4554,114,True
o84199,4555,115,True
o82349,4565,114,True
o45283,4565,116,True
o42179,4579,122,True
o53111,4580,112,True
o69418,4583,113,True
o90224,4584,114,True
o30867,4591,113,True
o27217,4595,110,True
o89519,4600,114,True
o75281,4602,115,True
o58270,4604,113,True
o73958,4610,112,True
o73925,4613,116,True
o6249,4613,116,True
o21480,4614,112,True
o82569,4616,112,True
o5360,4616,115,True
o13138,4618,118,True
o58623,4626,115,True
o55444,4629,113,True
o30538,4631,112,True
o9898,4639,126,True
o32807,4640,122,True
o15221,4644,134,True
o47657,4648,111,True
o9407,4649,123,False
o84044,4651,116,True
o73959,4653,111,True
o1053,4656,115,False
o42890,4657,118,True
o52956,4665,120,False
o29941,4675,115,True
o89609,4681,113,False
o78964,4681,123,True
o43017,4682,126,True
o15711,4690,110,True
o30094,4691,123,True
o82248,4708,114,True
o41353,4711,124,True
o5837,4712,114,True
o63655,4716,113,True
o67449,4721,116,True
o7377,4722,115,True
o33684,4723,116,True
o683,4734,112,True
o71327,4735,120,True
o58601,4743,115,True
o9793,4750,115,True
o17133,4756,119,True
o60099,4757,142,True
o50003,4758,119,True
o60977,4768,118,True
o56227,4774,118,True
o46413,4776,113,True
o8454,4779,117,True
o13694,4780,126,True
o90744,4783,123,True
o36468,4784,112,True
o4360,4786,120,True
o74367,4790,115,True
o9786,4795,199,True
o33192,4795,135,True
o33033,4799,122,True
o83828,4800,115,False
o30410,4802,115,True
o5373,4808,117,True
o45226,4809,125,True
o29934,4811,116,True
o9518,4818,114,True
o29959,4818,114,True
o21779,4819,117,True
o62973,4821,114,True
o42810,4826,118,True
o11515,4827,121,True
o82278,4832,117,True
o41352,4839,126,True
o40350,4839,114,True
o5223,4851,113,True
o64540,4855,120,True
o82317,4856,125,True
o91018,4857,117,True
o57779,4860,119,False
o60978,4865,118,True
o5208,4871,127,True
o9873,4875,113,True
o52955,4875,117,False
o90333,4879,116,True
o41348,4879,117,True
o9920,4880,123,True
o78957,4890,115,True
o90818,4893,115,True
o49234,4899,122,True
o6322,4901,115,True
o60871,4901,124,True
o60759,4908,119,True
o60999,4910,123,True
o63653,4915,115,True
o10297,4915,118,True
o66183,4918,117,False
o37723,4921,116,True
o83287,4922,136,True
o83391,4929,120,True
o65336,4931,115,True
o42855,4931,116,True
o30981,4931,117,True
o65598,4933,114,True
o5158,4937,113,True
o45306,4941,116,True
o52952,4942,116,False
o50479,4942,118,True
o29021,4942,112,True
o9921,4947,115,True
o30847,4948,112,True
o7300,4955,120,True
o42892,4956,115,True
o24180,4956,112,True
o33679,4957,117,True
o21389,4957,118,True
o72204,4958,114,True
o13663,4959,131,True
o60170,4965,113,True
o90787,4967,125,True
o74930,4972,116,True
o30219,4972,112,True
o41515,4973,125,True
o58609,4980,116,True
o33698,4981,119,True
o80681,4984,112,True
o9797,4991,116,True
o12456,4991,118,True
o79851,4993,114,True
o44926,4994,116,True
o78058,4995,124,True
o43084,4996,134,True
o30022,4999,127,True
o21142,5008,167,True
o83807,5010,115,True
o10530,5010,125,True
o74450,5011,125,True
o50681,5017,117,True
o41331,5017,118,True
o71528,5023,111,True
o34386,5025,121,False
o65012,5032,114,True
o77340,5040,116,True
o60980,5043,115,True
o67371,5049,116,True
o90708,5050,116,True
o14076,5052,113,True
o81167,5062,115,True
o30287,5062,115,True
o65430,5063,114,True
o52827,5064,119,True
o17990,5065,117,True
o24956,5069,116,True
o5355,5072,116,True
o68598,5078,116,True
o5376,5084,124,True
o48619,5087,118,True
o30439,5093,124,True
o58481,5094,116,True
o14513,5099,115,True
o5344,5100,114,True
o89894,5102,115,True
o25803,5102,114,True
o46761,5104,115,True
o60979,5109,116,True
o53084,5109,114,True
o9881,5113,373,True
o69202,5116,116,True
o79651,5122,115,True
o72177,5126,114,True
o67369,5139,116,False
o61085,5139,116,True
o82250,5141,126,True
o5335,5143,114,True
o68822,5146,117,True
o35767,5153,117,True
o17539,5153,113,True
o5393,5158,116,True
o21225,5165,110,True
o70611,5166,113,True
o34889,5166,112,True
o30045,5169,112,True
o35155,5175,117,True
o63660,5176,115,True
o62811,5176,116,True
o89891,5180,116,True
o70379,5184,121,True
o68730,5185,115,True
o21434,5188,121,True
o48489,5203,126,True
o41046,5214,115,True
o42814,5235,115,True
o57539,5236,115,True
o47976,5238,126,True
o25695,5238,115,True
o83834,5239,116,True
o31007,5239,117,True
o37786,5242,119,True
o84346,5244,117,True
o79664,5246,122,True
o65504,5247,113,True
o30698,5249,117,True
o78479,5253,115,True
o82570,5259,117,True
o79482,5260,117,True
o40744,5265,125,True
o67268,5272,121,True
o47165,5276,111,True
o39150,5277,113,True
o30988,5278,118,True
o90323,5282,114,True
o21289,5283,125,True
o62823,5289,119,True
o65707,5290,119,True
o21421,5290,125,True
o27046,5291,127,True
o74446,5296,130,True
o42866,5301,116,True
o5369,5303,128,True
o57816,5304,114,True
o5359,5307,114,True
o33704,5308,125,True
o42660,5314,128,True
o50010,5315,118,True
o30062,5318,123,True
o41372,5325,119,True
o78739,5328,121,True
o44352,5333,123,True
o39198,5333,116,True
o60171,5335,123,True
o41379,5337,130,True
o6816,5340,121,True
o89888,5352,116,True
o81108,5359,115,True
o91037,5360,119,True
o33965,5364,123,True
o21699,5368,128,True
o90940,5369,126,True
o27041,5374,119,False
o65579,5382,113,True
o71302,5385,115,True
o30141,5385,117,True
o5352,5387,114,True
o50113,5387,115,True
o47979,5392,115,True
o21178,5400,142,True
o13693,5407,123,True
o77735,5410,118,False
o3439,5417,115,True
o5365,5423,117,True
o33682,5425,117,True
o84111,5426,119,True
o42667,5439,116,True
o41320,5449,116,True
o65943,5450,117,True
o25763,5454,118,True
o89892,5456,116,True
o61648,5459,117,True
o41374,5460,117,True
o62065,5465,150,True
o84050,5467,116,True
o58866,5474,114,True
o30579,5476,113,True
o41342,5479,125,True
o39201,5480,116,True
o82726,5484,119,True
o62382,5485,123,True
o61355,5492,116,True
o90755,5494,116,True
o5372,5499,115,True
o50685,5499,116,True
o61618,5500,117,True
o91091,5504,117,False
o77405,5508,118,True
o5268,5509,113,True
o8494,5510,114,True
o61006,5512,114,True
o21405,5515,135,True
o53619,5519,114,True
o58458,5521,115,False
o30042,5527,115,True
o63478,5533,117,False
o21186,5533,148,True
o62383,5543,114,True
o65917,5554,114,True
o66069,5555,114,True
o62943,5564,135,True
o90807,5567,116,True
o21074,5573,268,True
o70378,5581,120,True
o75282,5582,126,True
o62061,5588,138,True
o6138,5596,117,True
o89914,5601,114,True
o33129,5607,121,True
o30892,5607,116,True
o41512,5615,116,True
o71820,5620,115,True
o65945,5628,122,True
o7374,5633,115,True
o19337,5633,112,True
o69390,5634,115,True
o16444,5636,124,False
o8456,5639,115,True
o16428,5639,117,False
o61004,5640,113,True
o15291,5648,117,True
o10517,5652,120,True
o67269,5656,131,True
o89893,5661,117,True
o65753,5661,119,True
o42668,5664,114,True
o81498,5673,113,True
o44947,5691,117,True
o9856,5692,114,True
o21345,5694,139,True
o42697,5696,117,True
o8370,5700,124,True
o72113,5705,117,False
o57571,5713,113,True
o80751,5718,114,False
o45282,5723,117,True
o61348,5727,116,True
o55072,5727,119,True
o76576,5733,117,True
o14514,5733,119,True
o25692,5741,113,True
o45281,5743,117,True
o21076,5746,228,True
o34896,5755,118,True
o66639,5757,122,True
o21221,5761,112,True
o30922,5762,114,True
o57617,5773,112,True
o73926,5775,123,True
o5375,5775,129,True
o7290,5776,117,True
o74464,5781,116,True
o63650,5782,114,True
o62960,5785,124,True
o5343,5791,127,True
o84047,5792,128,True
o33683,5792,116,True
o39200,5796,129,True
o16742,5799,122,True
o21217,5811,141,True
o7517,5812,125,True
o36153,5817,136,True
o21073,5819,269,True
o9515,5825,116,True
o82571,5825,122,True
o42650,5832,119,True
o5333,5834,117,True
o71265,5840,115,True
o88110,5843,115,True
o63149,5848,125,True
o67549,5853,116,True
o89890,5856,118,True
o21194,5856,112,True
o30160,5867,118,True
o57707,5870,123,True
o82943,5876,114,True
o75601,5878,116,True
o72193,5883,150,True
o83813,5884,116,False
o54610,5892,111,True
o39197,5894,135,True
o82728,5896,116,True
o71317,5897,129,True
o41337,5900,119,True
o71266,5905,127,True
o34351,5917,116,True
o61121,5918,124,True
o5330,5929,126,True
o38429,5930,118,True
o82980,5934,117,True
o46359,5934,128,True
o57622,5935,113,True
o21285,5937,135,True
o69965,5942,116,True
o74598,5948,112,False
o47097,5952,111,True
o55244,5953,117,True
o85195,5961,112,True
o30212,5961,113,True
o5340,5962,117,True
o91013,5972,115,True
o7579,5979,114,True
o9362,5981,112,False
o64996,5981,114,True
o10927,5986,116,True
o65668,5989,120,True
o21361,5989,112,True
o9361,5993,116,False
o5368,5994,118,True
o66688,6017,115,True
o73036,6022,131,True
o37787,6041,117,True
o36759,6043,114,True
o4179,6048,60010,False
o72521,6049,120,True
o9776,6061,125,True
o41498,6063,124,True
o82544,6073,139,True
o43985,6076,127,True
o5351,6078,125,True
o5416,6081,118,True
o83066,6087,125,True
o30766,6090,114,True
o9957,6095,138,True
o30059,6095,114,True
o69956,6102,117,True
o30757,6104,123,True
o21174,6106,124,True
o79030,6109,118,True
o85188,6110,118,True
o39523,6111,117,True
o1051,6112,117,False
o32917,6113,129,True
o5364,6114,116,True
o79431,6118,127,True
o50668,6121,115,False
o21072,6125,257,True
o52958,6129,120,False
o35870,6132,126,True
o50110,6134,130,True
o56019,6135,112,True
o48022,6141,119,True
o30911,6144,122,True
o78021,6146,124,True
o21075,6147,264,True
o70377,6148,125,True
o91012,6157,133,True
o42651,6169,118,True
o63177,6176,121,True
o12985,6176,124,True
o42662,6177,120,True
o84048,6189,115,True
o82573,6189,125,True
o53524,6200,120,False
o6152,6203,114,True
o4354,6212,117,True
o30477,6217,120,True
o53618,6223,113,True
o83016,6227,119,True
o4178,6229,116,True
o41232,6233,124,True
o13124,6237,119,False
o30994,6239,116,True
o5357,6244,118,True
o60844,6247,114,True
o64819,6251,121,True
o49201,6264,115,True
o41425,6266,127,True
o5348,6267,116,True
o30764,6269,114,True
o83056,6283,116,True
o83286,6289,120,True
o61636,6311,122,True
o79440,6315,138,True
o45221,6317,131,True
o84055,6320,116,True
o17394,6325,112,True
o83058,6326,119,True
o90757,6329,127,True
o5327,6329,117,True
o5395,6330,115,True
o83068,6333,116,True
o9505,6340,114,True
o21329,6340,115,True
o9507,6352,122,True
o82829,6353,112,True
o9919,6354,114,True
o65001,6359,119,True
o84053,6360,122,True
o5420,6366,115,True
o53044,6378,114,True
o8618,6379,119,True
o61632,6389,118,True
o9353,6390,121,False
o61772,6392,122,True
o69991,6406,122,True
o21381,6427,125,True
o65322,6435,121,True
o13134,6437,124,True
o30473,6447,121,True
o84049,6449,115,True
o82618,6450,112,True
o41483,6461,116,True
o90824,6466,114,True
o84054,6474,125,True
o82555,6474,118,True
o5362,6479,117,True
o45020,6480,113,True
o36457,6480,120,True
o82503,6482,125,True
o39535,6483,119,True
o74005,6487,125,True
o9514,6498,114,True
o16450,6510,115,False
o71453,6516,126,True
o64963,6523,122,True
o90610,6524,113,True
o79622,6530,114,True
o41247,6530,122,True
o57978,6531,113,True
o82760,6532,122,True
o9510,6533,112,True
o82282,6539,112,True
o77302,6542,125,True
o57813,6545,116,True
o8776,6553,114,True
o4249,6553,121,True
o42664,6556,124,True
o62802,6558,116,True
o5889,6561,113,True
o38433,6561,126,True
o7313,6578,125,True
o83341,6583,116,True
o73956,6586,115,True
o21853,6588,123,True
o83048,6595,124,True
o83046,6596,119,True
o21305,6608,147,True
o58281,6618,118,False
o5329,6620,118,True
o73933,6623,124,True
o73035,6625,127,True
o30221,6642,114,True
o82423,6644,117,True
o52856,6647,118,True
o5338,6653,116,True
o41368,6656,115,True
o5374,6671,116,True
o83024,6691,116,True
o36469,6691,114,True
o37727,6692,131,True
o90707,6694,117,True
o89728,6700,125,True
o55361,6701,117,False
o43994,6728,114,True
o41197,6733,116,True
o16373,6734,128,False
o30762,6744,116,True
o89736,6745,124,True
o31291,6747,123,True
o6761,6748,115,True
o41264,6751,115,True
o64885,6753,116,False
o3446,6759,121,True
o28618,6768,128,True
o5415,6772,125,True
o89742,6792,123,True
o79015,6792,118,True
o75099,6792,114,True
o9511,6797,114,True
o15123,6804,138,True
o54536,6806,118,True
o89726,6814,125,True
o69584,6820,113,True
o37075,6829,123,True
o67456,6833,112,True
o89093,6844,116,False
o78082,6851,117,True
o53038,6852,129,True
o58444,6853,124,True
o41321,6855,127,True
o5379,6856,117,True
o48311,6857,125,True
o83745,6859,120,True
o59981,6860,124,True
o34887,6862,121,True
o54898,6863,123,True
o9512,6872,117,True
o11666,6874,115,True
o42666,6878,118,True
o71406,6880,115,True
o16658,6880,112,True
o42712,6883,122,True
o41349,6887,114,True
o61595,6892,116,True
o82452,6895,116,True
o62015,6896,124,True
o20452,6908,139,True
o90650,6910,118,True
o9513,6915,116,True
o82405,6915,114,True
o71306,6920,118,True
o1052,6921,119,False
o60985,6925,114,True
o68409,6927,116,True
o30803,6930,112,True
o39225,6933,113,True
o82834,6935,114,True
o58453,6936,119,True
o71316,6937,121,True
o53620,6938,113,True
o89729,6947,116,True
o5377,6947,112,True
o41203,6948,114,True
o69586,6949,113,True
o16379,6961,114,True
o83718,6962,116,True
o5345,6963,119,True
o58837,6967,114,True
o27790,6967,117,True
o80670,6968,116,True
o48256,6971,120,False
o58666,6974,126,True
o19336,6979,122,True
o12174,6982,114,True
o27348,6984,116,False
o89721,6989,118,True
o60168,6990,120,True
o46173,6997,118,True
o83990,7003,115,True
o5336,7006,118,True
o5399,7008,125,True
o50114,7016,115,True
o42670,7019,117,True
o19339,7025,117,True
o41249,7031,119,True
o79420,7042,115,False
o42026,7048,128,True
o5419,7057,118,True
o82680,7060,115,True
o76546,7070,123,True
o60299,7074,116,True
o42653,7077,117,True
o89734,7090,116,True
o65978,7091,114,True
o41253,7100,116,True
o66068,7111,143,True
o69808,7113,117,True
o45392,7115,113,True
o87948,7125,113,True
o89732,7139,115,True
o82836,7163,117,True
o55596,7165,114,True
o5370,7166,117,True
o82632,7172,117,True
o7573,7176,143,True
o41350,7178,116,True
o77264,7185,126,True
o65419,7194,127,True
o63658,7217,114,True
o48013,7217,128,True
o65002,7231,118,True
o27042,7240,113,True
o5353,7250,116,True
o90695,7280,115,True
o5407,7281,117,True
o61610,7282,115,True
o5366,7286,116,True
o89735,7292,116,True
o25751,7304,112,True
o69074,7346,114,True
o60288,7349,112,True
o67450,7352,117,True
o82406,7353,116,True
o78059,7362,117,True
o82417,7363,115,True
o34872,7363,126,True
o9864,7365,120,True
o9788,7369,253,True
o69190,7376,115,True
o90779,7382,126,True
o63300,7384,118,True
o19340,7387,115,True
o62368,7391,116,True
o41096,7396,115,True
o63302,7404,116,True
o42054,7406,123,True
o83026,7413,116,True
o71303,7420,116,True
o5210,7421,124,True
o45022,7427,125,True
o67158,7429,112,True
o36009,7432,113,True
o83312,7434,117,True
o89724,7440,119,True
o32921,7441,114,True
o81164,7443,116,True
o76745,7444,114,True
o90788,7445,114,True
o16438,7446,116,False
o42253,7452,116,True
o32922,7454,118,True
o17954,7455,116,True
o33423,7458,60007,False
o48243,7468,126,True
o89723,7475,132,True
o16457,7488,123,False
o44202,7501,125,True
o63651,7507,122,True
o73934,7508,146,True
o1218,7514,119,True
o5396,7530,119,True
o30734,7534,115,True
o48313,7541,123,True
o82824,7548,114,True
o89719,7549,127,True
o62806,7550,115,False
o80306,7551,114,True
o91093,7554,117,False
o45023,7571,115,True
o69972,7572,113,True
o44959,7574,116,True
o22199,7574,113,True
o77435,7578,117,True
o79492,7585,115,True
o47121,7591,116,True
o75283,7593,117,True
o36151,7595,114,True
o90819,7602,120,True
o90825,7625,116,True
o6768,7638,114,True
o68729,7648,119,True
o21108,7659,124,True
o68354,7667,118,True
o90924,7671,118,True
o68728,7687,116,True
o5398,7699,115,True
o30784,7702,126,True
o89731,7711,128,True
o74445,7711,116,True
o30735,7718,123,True
o82251,7729,116,True
o83034,7740,124,True
o9830,7742,60031,False
o60987,7757,122,True
o80753,7768,119,False
o41373,7773,123,True
o4253,7775,126,True
o9831,7782,119,True
o5331,7792,125,True
o82753,7798,122,True
o52948,7799,118,False
o89727,7800,124,True
o53129,7800,122,True
o74004,7825,120,True
o5341,7825,116,True
o85214,7838,118,False
o28277,7847,112,True
o89730,7848,120,True
o48493,7853,120,True
o90713,7855,129,True
o33938,7855,128,True
o16046,7869,118,True
o82419,7879,121,True
o48041,7891,114,True
o31057,7896,117,True
o90912,7902,121,True
o11185,7904,115,True
o21112,7921,114,True
o60986,7928,116,True
o48515,7933,123,True
o5417,7944,115,True
o35866,7964,120,True
o9836,7967,32167,True
o31176,7967,125,True
o5406,7972,121,True
o40779,7983,123,True
o72247,7984,131,True
o55184,7991,162,True
o9787,7994,287,True
o82766,8000,117,True
o9837,8007,60031,False
o83993,8020,122,True
o47110,8026,119,True
o36452,8029,129,True
o66689,8032,122,True
o9877,8034,120,True
o41238,8038,133,True
o14723,8039,118,True
o30488,8045,112,True
o12281,8058,112,True
o84348,8064,113,True
o61653,8066,112,True
o37649,8066,117,True
o60295,8084,112,True
o41399,8095,115,True
o42056,8102,118,True
o72536,8129,114,True
o5349,8130,116,True
o44063,8131,113,True
o41072,8143,116,False
o71566,8151,118,True
o45482,8151,119,True
o5390,8152,117,True
o47674,8169,116,True
o82773,8194,116,True
o55320,8197,114,True
o41482,8208,114,True
o82746,8213,125,True
o5421,8229,118,True
o90925,8239,111,True
o30259,8246,116,True
o90808,8285,117,True
o60292,8290,126,True
o82425,8293,120,True
o82421,8304,117,True
o63652,8311,118,True
o82831,8314,112,True
o63654,8318,112,True
o59668,8323,116,True
o3319,8330,114,False
o10347,8364,122,True
o72196,8365,116,True
o82754,8368,115,True
o89720,8374,117,True
o61003,8378,116,True
o60287,8402,119,True
o15172,8406,127,True
o52950,8411,121,False
o4237,8412,140,True
o90000,8417,111,True
o91092,8422,114,False
o56008,8427,119,True
o63196,8429,118,True
o69970,8444,134,True
o47675,8445,122,True
o89718,8451,118,True
o90612,8452,115,True
o9832,8456,60029,False
o12457,8458,150,True
o82738,8471,126,True
o71321,8475,149,True
o61586,8477,121,True
o65957,8486,121,True
o82864,8497,126,True
o41318,8500,123,True
o28610,8504,138,True
o61582,8506,115,True
o82825,8507,116,True
o16103,8525,126,False
o8733,8538,115,True
o71304,8538,118,True
o33933,8542,117,True
o30342,8565,120,True
o60298,8566,116,True
o71552,8570,122,True
o10293,8584,115,True
o89733,8587,117,True
o84114,8597,115,True
o84327,8598,138,True
o82273,8600,116,True
o82408,8604,117,True
o89747,8607,118,True
o90615,8611,115,True
o82740,8612,128,True
o41324,8624,115,True
o80752,8634,114,False
o41418,8646,116,True
o77367,8649,125,True
o89496,8662,114,True
o58318,8670,112,True
o57433,8673,125,True
o5247,8691,115,True
o82467,8692,118,True
o5347,8693,117,True
o61781,8722,60007,False
o16440,8730,129,False
o82756,8733,133,True
o8458,8742,127,True
o60842,8765,130,True
o90613,8773,125,True
o89748,8775,135,True
o5842,8780,133,True
o67017,8783,129,False
o23178,8785,148,True
o9823,8795,60037,False
o48512,8803,138,True
o52954,8811,131,True
o83410,8831,130,True
o78777,8840,139,True
o5389,8843,124,True
o78037,8850,199,True
o10296,8852,151,True
o84042,8859,116,True
o5400,8871,117,True
o8457,8881,122,True
o3626,8883,122,True
o90939,8884,116,True
o61349,8888,122,True
o79656,8905,124,True
o2045,8909,116,True
o17944,8911,128,True
o82465,8916,124,True
o48423,8918,128,True
o73831,8925,154,True
o64544,8925,128,True
o19113,8937,129,True
o90485,8939,126,True
o90821,8942,131,True
o63519,8953,172,True
o20477,8960,119,True
o7379,8966,131,True
o69430,8974,125,True
o4849,8980,124,True
o61612,8981,124,True
o21202,8991,124,True
o79613,8992,124,True
o5386,8994,121,True
o60290,8997,120,True
o44946,9004,135,True
o42057,9008,131,True
o30227,9009,120,True
o71827,9011,124,False
o43009,9016,120,True
o60770,9018,128,True
o73929,9030,127,True
o90712,9056,129,True
o90155,9064,119,True
o45481,9070,127,True
o15103,9078,130,True
o61423,9083,121,False
o74372,9089,121,True
o29019,9102,116,True
o41491,9115,119,True
o72203,9119,118,True
o60297,9137,115,True
o60887,9138,124,True
o41323,9140,134,True
o5408,9144,133,True
o35830,9147,135,True
o9356,9152,120,False
o75202,9155,131,True
o63369,9166,121,False
o48811,9172,138,True
o4197,9172,126,True
o1327,9174,125,True
o61422,9181,144,True
o80161,9182,117,True
o3925,9191,121,True
o26219,9195,117,True
o82827,9205,116,True
o25806,9211,117,True
o90483,9213,116,True
o41289,9215,116,True
o38538,9217,121,True
o60849,9220,113,True
o56027,9238,117,True
o42058,9246,132,True
o30804,9250,128,True
o4139,9254,128,True
o91151,9262,122,False
o41273,9264,119,True
o36011,9267,165,True
o61774,9279,125,True
o30146,9281,127,True
o20464,9283,116,True
o30263,9291,117,True
o41319,9292,117,True
o46265,9303,133,True
o71260,9329,148,True
o81652,9332,116,True
o60293,9343,138,True
o61641,9354,125,True
o41278,9372,119,True
o16446,9377,122,False
o36797,9378,125,False
o10495,9382,117,True
o2379,9390,125,True
o90780,9402,127,True
o82811,9402,122,True
o47262,9402,127,True
o76669,9404,122,True
o82730,9418,122,True
o60321,9422,135,True
o84134,9438,125,True
o65011,9441,128,True
o82849,9456,129,True
o14495,9459,128,True
o73822,9467,111,True
o60778,9467,116,True
o10532,9482,127,True
o29967,9484,120,True
o41480,9495,124,True
o78081,9516,118,True
o15222,9533,125,True
o4484,9539,128,True
o56017,9545,128,True
o5409,9548,134,True
o65386,9553,135,True
o73817,9556,141,True
o40394,9567,134,True
o54559,9582,136,False
o12978,9585,127,True
